MD step 0: esapsed time: 13.31, average time: 13.31
MD step 15550: esapsed time: 278969.33, average time: 17.94
MD step 15560: esapsed time: 279205.57, average time: 17.94
MD step 15570: esapsed time: 279442.15, average time: 17.95
MD step 15580: esapsed time: 279679.39, average time: 17.95
MD step 15590: esapsed time: 279911.99, average time: 17.95
MD step 15600: esapsed time: 280147.04, average time: 17.96
MD step 15610: esapsed time: 280380.77, average time: 17.96
MD step 15620: esapsed time: 280610.35, average time: 17.96
MD step 15630: esapsed time: 280838.22, average time: 17.97
MD step 15640: esapsed time: 281071.80, average time: 17.97
MD step 15650: esapsed time: 281310.09, average time: 17.97
MD step 15660: esapsed time: 281553.49, average time: 17.98
MD step 15670: esapsed time: 281783.01, average time: 17.98
MD step 15680: esapsed time: 282024.59, average time: 17.99
MD step 15690: esapsed time: 282275.47, average time: 17.99
MD step 15700: esapsed time: 282525.42, average time: 17.99
MD step 15710: esapsed time: 282761.34, average time: 18.00
MD step 15720: esapsed time: 282990.00, average time: 18.00
MD step 15730: esapsed time: 283233.71, average time: 18.00
MD step 15740: esapsed time: 283481.48, average time: 18.01
MD step 15750: esapsed time: 283742.10, average time: 18.01
MD step 15760: esapsed time: 284001.12, average time: 18.02
MD step 15770: esapsed time: 284235.33, average time: 18.02
MD step 15780: esapsed time: 284471.95, average time: 18.03
MD step 15790: esapsed time: 284724.64, average time: 18.03
MD step 15800: esapsed time: 284952.63, average time: 18.03
MD step 15810: esapsed time: 285195.71, average time: 18.04
MD step 15820: esapsed time: 285444.83, average time: 18.04
MD step 15830: esapsed time: 285693.86, average time: 18.05
MD step 15840: esapsed time: 285930.30, average time: 18.05
MD step 15850: esapsed time: 286175.81, average time: 18.05
MD step 15860: esapsed time: 286415.05, average time: 18.06
MD step 15870: esapsed time: 286652.33, average time: 18.06
MD step 15880: esapsed time: 286905.49, average time: 18.07
MD step 15890: esapsed time: 287157.95, average time: 18.07
MD step 15900: esapsed time: 287409.69, average time: 18.07
MD step 15910: esapsed time: 287660.44, average time: 18.08
MD step 15920: esapsed time: 287900.00, average time: 18.08
MD step 15930: esapsed time: 288134.98, average time: 18.09
MD step 15940: esapsed time: 288367.34, average time: 18.09
MD step 15950: esapsed time: 288598.91, average time: 18.09
MD step 15960: esapsed time: 288849.80, average time: 18.10
MD step 15970: esapsed time: 289090.64, average time: 18.10
MD step 15980: esapsed time: 289329.52, average time: 18.10
MD step 15990: esapsed time: 289580.56, average time: 18.11
MD step 16000: esapsed time: 289818.32, average time: 18.11
MD step 16010: esapsed time: 290050.80, average time: 18.12
MD step 16020: esapsed time: 290292.39, average time: 18.12
MD step 16030: esapsed time: 290535.71, average time: 18.12
MD step 16040: esapsed time: 290768.86, average time: 18.13
MD step 16050: esapsed time: 291014.79, average time: 18.13
MD step 16060: esapsed time: 291260.94, average time: 18.13
MD step 16070: esapsed time: 291496.41, average time: 18.14
MD step 16080: esapsed time: 291743.60, average time: 18.14
MD step 16090: esapsed time: 291986.01, average time: 18.15
MD step 16100: esapsed time: 292238.19, average time: 18.15
MD step 16110: esapsed time: 292467.72, average time: 18.15
MD step 16120: esapsed time: 292698.65, average time: 18.16
MD step 16130: esapsed time: 292930.85, average time: 18.16
MD step 16140: esapsed time: 293166.56, average time: 18.16
MD step 16150: esapsed time: 293414.18, average time: 18.17
MD step 16160: esapsed time: 293658.66, average time: 18.17
MD step 16170: esapsed time: 293904.05, average time: 18.17
MD step 16180: esapsed time: 294151.35, average time: 18.18
MD step 16190: esapsed time: 294409.94, average time: 18.18
MD step 16200: esapsed time: 294655.76, average time: 18.19
MD step 16210: esapsed time: 294917.40, average time: 18.19
MD step 16220: esapsed time: 295178.89, average time: 18.20
MD step 16230: esapsed time: 295435.59, average time: 18.20
MD step 16240: esapsed time: 295677.35, average time: 18.21
MD step 16250: esapsed time: 295912.23, average time: 18.21
MD step 16260: esapsed time: 296144.22, average time: 18.21
MD step 16270: esapsed time: 296385.10, average time: 18.22
MD step 16280: esapsed time: 296621.08, average time: 18.22
MD step 16290: esapsed time: 296848.27, average time: 18.22
MD step 16300: esapsed time: 297079.62, average time: 18.22
MD step 16310: esapsed time: 297326.59, average time: 18.23
MD step 16320: esapsed time: 297574.48, average time: 18.23
MD step 16330: esapsed time: 297819.05, average time: 18.24
MD step 16340: esapsed time: 298062.35, average time: 18.24
MD step 16350: esapsed time: 298302.68, average time: 18.24
MD step 16360: esapsed time: 298539.98, average time: 18.25
MD step 16370: esapsed time: 298780.38, average time: 18.25
MD step 16380: esapsed time: 299011.09, average time: 18.25
MD step 16390: esapsed time: 299257.12, average time: 18.26
MD step 16400: esapsed time: 299499.35, average time: 18.26
MD step 16410: esapsed time: 299736.67, average time: 18.26
MD step 16420: esapsed time: 299986.86, average time: 18.27
MD step 16430: esapsed time: 300226.60, average time: 18.27
MD step 16440: esapsed time: 300471.62, average time: 18.28
MD step 16450: esapsed time: 300707.67, average time: 18.28
MD step 16460: esapsed time: 300943.75, average time: 18.28
MD step 16470: esapsed time: 301191.64, average time: 18.29
MD step 16480: esapsed time: 301441.60, average time: 18.29
MD step 16490: esapsed time: 301687.52, average time: 18.29
MD step 16500: esapsed time: 301918.74, average time: 18.30
MD step 16510: esapsed time: 302155.51, average time: 18.30
MD step 16520: esapsed time: 302397.99, average time: 18.30
MD step 16530: esapsed time: 302632.87, average time: 18.31
MD step 16540: esapsed time: 302865.70, average time: 18.31
MD step 16550: esapsed time: 303101.95, average time: 18.31
MD step 16560: esapsed time: 303340.62, average time: 18.32
MD step 16570: esapsed time: 303574.68, average time: 18.32
MD step 16580: esapsed time: 303809.59, average time: 18.32
MD step 16590: esapsed time: 304058.80, average time: 18.33
MD step 16600: esapsed time: 304297.62, average time: 18.33
MD step 16610: esapsed time: 304548.36, average time: 18.33
MD step 16620: esapsed time: 304788.08, average time: 18.34
MD step 16630: esapsed time: 305043.44, average time: 18.34
MD step 16640: esapsed time: 305278.97, average time: 18.34
MD step 16650: esapsed time: 305512.95, average time: 18.35
MD step 16660: esapsed time: 305758.55, average time: 18.35
MD step 16670: esapsed time: 306019.82, average time: 18.36
MD step 16680: esapsed time: 306269.32, average time: 18.36
MD step 16690: esapsed time: 306521.22, average time: 18.36
MD step 16700: esapsed time: 306769.43, average time: 18.37
MD step 16710: esapsed time: 307024.65, average time: 18.37
MD step 16720: esapsed time: 307261.88, average time: 18.38
MD step 16730: esapsed time: 307510.70, average time: 18.38
MD step 16740: esapsed time: 307746.81, average time: 18.38
MD step 16750: esapsed time: 307983.09, average time: 18.39
MD step 16760: esapsed time: 308221.57, average time: 18.39
MD step 16770: esapsed time: 308452.72, average time: 18.39
MD step 16780: esapsed time: 308700.13, average time: 18.40
MD step 16790: esapsed time: 308952.24, average time: 18.40
MD step 16800: esapsed time: 309200.48, average time: 18.40
MD step 16810: esapsed time: 309445.69, average time: 18.41
MD step 16820: esapsed time: 309673.67, average time: 18.41
MD step 16830: esapsed time: 309922.94, average time: 18.41
MD step 16840: esapsed time: 310167.88, average time: 18.42
MD step 16850: esapsed time: 310402.35, average time: 18.42
MD step 16860: esapsed time: 310641.94, average time: 18.42
MD step 16870: esapsed time: 310876.85, average time: 18.43
MD step 16880: esapsed time: 311129.75, average time: 18.43
MD step 16890: esapsed time: 311366.38, average time: 18.43
MD step 16900: esapsed time: 311613.36, average time: 18.44
MD step 16910: esapsed time: 311869.31, average time: 18.44
MD step 16920: esapsed time: 312111.92, average time: 18.45
MD step 16930: esapsed time: 312364.86, average time: 18.45
MD step 16940: esapsed time: 312611.93, average time: 18.45
MD step 16950: esapsed time: 312844.85, average time: 18.46
MD step 16960: esapsed time: 313095.10, average time: 18.46
MD step 16970: esapsed time: 313327.35, average time: 18.46
MD step 16980: esapsed time: 313574.00, average time: 18.47
MD step 16990: esapsed time: 313806.34, average time: 18.47
MD step 17000: esapsed time: 314046.72, average time: 18.47
MD step 17010: esapsed time: 314281.34, average time: 18.48
MD step 17020: esapsed time: 314527.22, average time: 18.48
MD step 17030: esapsed time: 314755.06, average time: 18.48
MD step 17040: esapsed time: 315015.63, average time: 18.49
MD step 17050: esapsed time: 315272.48, average time: 18.49
MD step 17060: esapsed time: 315511.30, average time: 18.49
MD step 17070: esapsed time: 315768.08, average time: 18.50
MD step 17080: esapsed time: 316021.46, average time: 18.50
MD step 17090: esapsed time: 316266.37, average time: 18.50
MD step 17100: esapsed time: 316494.78, average time: 18.51
MD step 17110: esapsed time: 316734.23, average time: 18.51
MD step 17120: esapsed time: 316988.70, average time: 18.51
MD step 17130: esapsed time: 317236.18, average time: 18.52
MD step 17140: esapsed time: 317472.19, average time: 18.52
MD step 17150: esapsed time: 317702.62, average time: 18.52
MD step 17160: esapsed time: 317945.26, average time: 18.53
MD step 17170: esapsed time: 318182.91, average time: 18.53
MD step 17180: esapsed time: 318430.23, average time: 18.53
MD step 17190: esapsed time: 318676.85, average time: 18.54
MD step 17200: esapsed time: 318940.59, average time: 18.54
MD step 17210: esapsed time: 319182.01, average time: 18.55
MD step 17220: esapsed time: 319417.72, average time: 18.55
MD step 17230: esapsed time: 319646.65, average time: 18.55
MD step 17240: esapsed time: 319876.36, average time: 18.55
MD step 17250: esapsed time: 320108.08, average time: 18.56
MD step 17260: esapsed time: 320342.72, average time: 18.56
MD step 17270: esapsed time: 320594.99, average time: 18.56
MD step 17280: esapsed time: 320845.13, average time: 18.57
MD step 17290: esapsed time: 321082.76, average time: 18.57
MD step 17300: esapsed time: 321326.93, average time: 18.57
MD step 17310: esapsed time: 321574.98, average time: 18.58
MD step 17320: esapsed time: 321813.63, average time: 18.58
MD step 17330: esapsed time: 322065.24, average time: 18.58
MD step 17340: esapsed time: 322315.01, average time: 18.59
MD step 17350: esapsed time: 322569.94, average time: 18.59
MD step 17360: esapsed time: 322820.59, average time: 18.59
MD step 17370: esapsed time: 323070.12, average time: 18.60
MD step 17380: esapsed time: 323305.52, average time: 18.60
MD step 17390: esapsed time: 323533.05, average time: 18.60
MD step 17400: esapsed time: 323792.14, average time: 18.61
MD step 17410: esapsed time: 324045.78, average time: 18.61
MD step 17420: esapsed time: 324297.27, average time: 18.62
MD step 17430: esapsed time: 324544.53, average time: 18.62
MD step 17440: esapsed time: 324782.88, average time: 18.62
MD step 17450: esapsed time: 325015.18, average time: 18.62
MD step 17460: esapsed time: 325240.07, average time: 18.63
MD step 17470: esapsed time: 325482.80, average time: 18.63
MD step 17480: esapsed time: 325746.90, average time: 18.63
MD step 17490: esapsed time: 325979.19, average time: 18.64
MD step 17500: esapsed time: 326229.78, average time: 18.64
MD step 17510: esapsed time: 326482.13, average time: 18.64
MD step 17520: esapsed time: 326731.97, average time: 18.65
MD step 17530: esapsed time: 326987.90, average time: 18.65
MD step 17540: esapsed time: 327226.72, average time: 18.65
MD step 17550: esapsed time: 327454.07, average time: 18.66
MD step 17560: esapsed time: 327680.31, average time: 18.66
MD step 17570: esapsed time: 327917.06, average time: 18.66
MD step 17580: esapsed time: 328153.19, average time: 18.67
MD step 17590: esapsed time: 328405.51, average time: 18.67
MD step 17600: esapsed time: 328652.39, average time: 18.67
MD step 17610: esapsed time: 328883.94, average time: 18.67
MD step 17620: esapsed time: 329133.45, average time: 18.68
MD step 17630: esapsed time: 329377.85, average time: 18.68
MD step 17640: esapsed time: 329620.97, average time: 18.68
MD step 17650: esapsed time: 329853.21, average time: 18.69
MD step 17660: esapsed time: 330091.55, average time: 18.69
MD step 17670: esapsed time: 330326.36, average time: 18.69
MD step 17680: esapsed time: 330574.31, average time: 18.70
MD step 17690: esapsed time: 330815.04, average time: 18.70
MD step 17700: esapsed time: 331047.59, average time: 18.70
MD step 17710: esapsed time: 331294.08, average time: 18.71
MD step 17720: esapsed time: 331543.25, average time: 18.71
MD step 17730: esapsed time: 331780.86, average time: 18.71
MD step 17740: esapsed time: 332022.16, average time: 18.71
MD step 17750: esapsed time: 332261.58, average time: 18.72
MD step 17760: esapsed time: 332488.91, average time: 18.72
MD step 17770: esapsed time: 332722.50, average time: 18.72
MD step 17780: esapsed time: 332967.26, average time: 18.73
MD step 17790: esapsed time: 333211.70, average time: 18.73
MD step 17800: esapsed time: 333446.47, average time: 18.73
MD step 17810: esapsed time: 333681.06, average time: 18.73
MD step 17820: esapsed time: 333934.82, average time: 18.74
MD step 17830: esapsed time: 334182.98, average time: 18.74
MD step 17840: esapsed time: 334418.93, average time: 18.74
MD step 17850: esapsed time: 334661.17, average time: 18.75
MD step 17860: esapsed time: 334886.57, average time: 18.75
MD step 17870: esapsed time: 335123.25, average time: 18.75
MD step 17880: esapsed time: 335362.66, average time: 18.76
MD step 17890: esapsed time: 335589.87, average time: 18.76
MD step 17900: esapsed time: 335822.52, average time: 18.76
MD step 17910: esapsed time: 336057.66, average time: 18.76
MD step 17920: esapsed time: 336289.85, average time: 18.77
MD step 17930: esapsed time: 336524.43, average time: 18.77
MD step 17940: esapsed time: 336759.22, average time: 18.77
MD step 17950: esapsed time: 336990.61, average time: 18.77
MD step 17960: esapsed time: 337230.48, average time: 18.78
MD step 17970: esapsed time: 337500.01, average time: 18.78
MD step 17980: esapsed time: 337760.39, average time: 18.78
MD step 17990: esapsed time: 337990.26, average time: 18.79
MD step 18000: esapsed time: 338229.99, average time: 18.79
MD step 18010: esapsed time: 338470.47, average time: 18.79
MD step 18020: esapsed time: 338718.51, average time: 18.80
MD step 18030: esapsed time: 338973.41, average time: 18.80
MD step 18040: esapsed time: 339217.97, average time: 18.80
MD step 18050: esapsed time: 339457.73, average time: 18.81
MD step 18060: esapsed time: 339709.30, average time: 18.81
MD step 18070: esapsed time: 339955.61, average time: 18.81
MD step 18080: esapsed time: 340201.54, average time: 18.82
MD step 18090: esapsed time: 340446.79, average time: 18.82
MD step 18100: esapsed time: 340689.12, average time: 18.82
MD step 18110: esapsed time: 340929.96, average time: 18.82
MD step 18120: esapsed time: 341194.54, average time: 18.83
MD step 18130: esapsed time: 341441.71, average time: 18.83
MD step 18140: esapsed time: 341679.15, average time: 18.83
MD step 18150: esapsed time: 341913.95, average time: 18.84
MD step 18160: esapsed time: 342150.30, average time: 18.84
MD step 18170: esapsed time: 342405.96, average time: 18.84
MD step 18180: esapsed time: 342643.42, average time: 18.85
MD step 18190: esapsed time: 342892.52, average time: 18.85
MD step 18200: esapsed time: 343133.32, average time: 18.85
MD step 18210: esapsed time: 343386.86, average time: 18.86
MD step 18220: esapsed time: 343618.74, average time: 18.86
MD step 18230: esapsed time: 343847.92, average time: 18.86
MD step 18240: esapsed time: 344103.51, average time: 18.86
MD step 18250: esapsed time: 344341.07, average time: 18.87
MD step 18260: esapsed time: 344582.24, average time: 18.87
MD step 18270: esapsed time: 344821.05, average time: 18.87
MD step 18280: esapsed time: 345073.57, average time: 18.88
MD step 18290: esapsed time: 345312.78, average time: 18.88
MD step 18300: esapsed time: 345545.78, average time: 18.88
MD step 18310: esapsed time: 345796.05, average time: 18.88
MD step 18320: esapsed time: 346050.88, average time: 18.89
MD step 18330: esapsed time: 346296.59, average time: 18.89
MD step 18340: esapsed time: 346532.50, average time: 18.89
MD step 18350: esapsed time: 346765.92, average time: 18.90
MD step 18360: esapsed time: 347010.59, average time: 18.90
MD step 18370: esapsed time: 347260.33, average time: 18.90
MD step 18380: esapsed time: 347504.47, average time: 18.91
MD step 18390: esapsed time: 347747.24, average time: 18.91
MD step 18400: esapsed time: 347992.19, average time: 18.91
MD step 18410: esapsed time: 348235.15, average time: 18.91
MD step 18420: esapsed time: 348476.87, average time: 18.92
MD step 18430: esapsed time: 348718.92, average time: 18.92
MD step 18440: esapsed time: 348965.06, average time: 18.92
MD step 18450: esapsed time: 349204.95, average time: 18.93
MD step 18460: esapsed time: 349437.32, average time: 18.93
MD step 18470: esapsed time: 349660.52, average time: 18.93
MD step 18480: esapsed time: 349901.70, average time: 18.93
MD step 18490: esapsed time: 350144.42, average time: 18.94
MD step 18500: esapsed time: 350393.59, average time: 18.94
MD step 18510: esapsed time: 350642.16, average time: 18.94
MD step 18520: esapsed time: 350882.26, average time: 18.95
MD step 18530: esapsed time: 351119.68, average time: 18.95
MD step 18540: esapsed time: 351359.86, average time: 18.95
MD step 18550: esapsed time: 351591.85, average time: 18.95
MD step 18560: esapsed time: 351828.34, average time: 18.96
MD step 18570: esapsed time: 352069.08, average time: 18.96
MD step 18580: esapsed time: 352303.91, average time: 18.96
MD step 18590: esapsed time: 352532.04, average time: 18.96
MD step 18600: esapsed time: 352775.91, average time: 18.97
MD step 18610: esapsed time: 353017.55, average time: 18.97
MD step 18620: esapsed time: 353255.84, average time: 18.97
MD step 18630: esapsed time: 353492.18, average time: 18.97
MD step 18640: esapsed time: 353747.82, average time: 18.98
MD step 18650: esapsed time: 353999.33, average time: 18.98
MD step 18660: esapsed time: 354232.94, average time: 18.98
MD step 18670: esapsed time: 354472.44, average time: 18.99
MD step 18680: esapsed time: 354720.91, average time: 18.99
MD step 18690: esapsed time: 354976.92, average time: 18.99
MD step 18700: esapsed time: 355209.52, average time: 18.99
MD step 18710: esapsed time: 355449.16, average time: 19.00
MD step 18720: esapsed time: 355681.48, average time: 19.00
MD step 18730: esapsed time: 355922.97, average time: 19.00
MD step 18740: esapsed time: 356152.21, average time: 19.00
MD step 18750: esapsed time: 356398.68, average time: 19.01
MD step 18760: esapsed time: 356632.31, average time: 19.01
MD step 18770: esapsed time: 356860.27, average time: 19.01
MD step 18780: esapsed time: 357094.31, average time: 19.01
MD step 18790: esapsed time: 357342.28, average time: 19.02
MD step 18800: esapsed time: 357594.71, average time: 19.02
MD step 18810: esapsed time: 357830.22, average time: 19.02
MD step 18820: esapsed time: 358066.81, average time: 19.02
MD step 18830: esapsed time: 358297.10, average time: 19.03
MD step 18840: esapsed time: 358551.80, average time: 19.03
MD step 18850: esapsed time: 358795.90, average time: 19.03
MD step 18860: esapsed time: 359028.22, average time: 19.04
MD step 18870: esapsed time: 359273.60, average time: 19.04
MD step 18880: esapsed time: 359512.19, average time: 19.04
MD step 18890: esapsed time: 359756.83, average time: 19.04
MD step 18900: esapsed time: 359998.26, average time: 19.05
MD step 18910: esapsed time: 360237.11, average time: 19.05
MD step 18920: esapsed time: 360485.06, average time: 19.05
MD step 18930: esapsed time: 360714.99, average time: 19.05
MD step 18940: esapsed time: 360952.53, average time: 19.06
MD step 18950: esapsed time: 361188.55, average time: 19.06
MD step 18960: esapsed time: 361431.03, average time: 19.06
MD step 18970: esapsed time: 361664.50, average time: 19.06
MD step 18980: esapsed time: 361902.22, average time: 19.07
MD step 18990: esapsed time: 362135.38, average time: 19.07
MD step 19000: esapsed time: 362379.87, average time: 19.07
MD step 19010: esapsed time: 362630.29, average time: 19.07
MD step 19020: esapsed time: 362877.73, average time: 19.08
MD step 19030: esapsed time: 363106.88, average time: 19.08
MD step 19040: esapsed time: 363337.19, average time: 19.08
MD step 19050: esapsed time: 363577.35, average time: 19.08
MD step 19060: esapsed time: 363821.94, average time: 19.09
MD step 19070: esapsed time: 364079.59, average time: 19.09
MD step 19080: esapsed time: 364318.14, average time: 19.09
MD step 19090: esapsed time: 364556.66, average time: 19.10
MD step 19100: esapsed time: 364788.91, average time: 19.10
MD step 19110: esapsed time: 365023.89, average time: 19.10
MD step 19120: esapsed time: 365266.04, average time: 19.10
MD step 19130: esapsed time: 365503.18, average time: 19.11
MD step 19140: esapsed time: 365742.68, average time: 19.11
MD step 19150: esapsed time: 365971.81, average time: 19.11
MD step 19160: esapsed time: 366212.01, average time: 19.11
MD step 19170: esapsed time: 366461.84, average time: 19.12
MD step 19180: esapsed time: 366693.19, average time: 19.12
MD step 19190: esapsed time: 366920.74, average time: 19.12
MD step 19200: esapsed time: 367171.88, average time: 19.12
MD step 19210: esapsed time: 367414.60, average time: 19.13
MD step 19220: esapsed time: 367652.59, average time: 19.13
MD step 19230: esapsed time: 367881.14, average time: 19.13
MD step 19240: esapsed time: 368107.34, average time: 19.13
MD step 19250: esapsed time: 368341.84, average time: 19.13
MD step 19260: esapsed time: 368584.87, average time: 19.14
MD step 19270: esapsed time: 368823.90, average time: 19.14
MD step 19280: esapsed time: 369077.71, average time: 19.14
MD step 19290: esapsed time: 369306.18, average time: 19.14
MD step 19300: esapsed time: 369546.44, average time: 19.15
MD step 19310: esapsed time: 369781.65, average time: 19.15
MD step 19320: esapsed time: 370039.80, average time: 19.15
MD step 19330: esapsed time: 370273.93, average time: 19.15
MD step 19340: esapsed time: 370509.80, average time: 19.16
MD step 19350: esapsed time: 370740.32, average time: 19.16
MD step 19360: esapsed time: 370991.33, average time: 19.16
MD step 19370: esapsed time: 371231.56, average time: 19.16
MD step 19380: esapsed time: 371471.03, average time: 19.17
MD step 19390: esapsed time: 371713.72, average time: 19.17
MD step 19400: esapsed time: 371959.27, average time: 19.17
MD step 19410: esapsed time: 372212.49, average time: 19.18
MD step 19420: esapsed time: 372455.14, average time: 19.18
MD step 19430: esapsed time: 372720.30, average time: 19.18
MD step 19440: esapsed time: 372957.80, average time: 19.18
MD step 19450: esapsed time: 373193.57, average time: 19.19
MD step 19460: esapsed time: 373434.51, average time: 19.19
MD step 19470: esapsed time: 373665.48, average time: 19.19
MD step 19480: esapsed time: 373890.41, average time: 19.19
MD step 19490: esapsed time: 374120.25, average time: 19.19
MD step 19500: esapsed time: 374352.32, average time: 19.20
MD step 19510: esapsed time: 374595.10, average time: 19.20
MD step 19520: esapsed time: 374847.96, average time: 19.20
MD step 19530: esapsed time: 375082.35, average time: 19.20
MD step 19540: esapsed time: 375307.71, average time: 19.21
MD step 19550: esapsed time: 375551.89, average time: 19.21
MD step 19560: esapsed time: 375797.10, average time: 19.21
MD step 19570: esapsed time: 376036.47, average time: 19.21
MD step 19580: esapsed time: 376264.06, average time: 19.22
MD step 19590: esapsed time: 376487.35, average time: 19.22
MD step 19600: esapsed time: 376732.86, average time: 19.22
MD step 19610: esapsed time: 376961.22, average time: 19.22
MD step 19620: esapsed time: 377203.59, average time: 19.22
MD step 19630: esapsed time: 377442.99, average time: 19.23
MD step 19640: esapsed time: 377678.07, average time: 19.23
MD step 19650: esapsed time: 377922.45, average time: 19.23
MD step 19660: esapsed time: 378171.81, average time: 19.23
MD step 19670: esapsed time: 378403.18, average time: 19.24
MD step 19680: esapsed time: 378650.15, average time: 19.24
MD step 19690: esapsed time: 378886.61, average time: 19.24
MD step 19700: esapsed time: 379146.05, average time: 19.25
MD step 19710: esapsed time: 379391.64, average time: 19.25
MD step 19720: esapsed time: 379633.68, average time: 19.25
MD step 19730: esapsed time: 379871.01, average time: 19.25
MD step 19740: esapsed time: 380099.26, average time: 19.25
MD step 19750: esapsed time: 380331.24, average time: 19.26
MD step 19760: esapsed time: 380571.10, average time: 19.26
MD step 19770: esapsed time: 380823.47, average time: 19.26
MD step 19780: esapsed time: 381071.33, average time: 19.26
MD step 19790: esapsed time: 381323.98, average time: 19.27
MD step 19800: esapsed time: 381590.01, average time: 19.27
MD step 19810: esapsed time: 381825.55, average time: 19.27
MD step 19820: esapsed time: 382082.39, average time: 19.28
MD step 19830: esapsed time: 382309.99, average time: 19.28
MD step 19840: esapsed time: 382542.12, average time: 19.28
MD step 19850: esapsed time: 382784.17, average time: 19.28
MD step 19860: esapsed time: 383015.95, average time: 19.28
MD step 19870: esapsed time: 383258.87, average time: 19.29
MD step 19880: esapsed time: 383486.06, average time: 19.29
MD step 19890: esapsed time: 383719.30, average time: 19.29
MD step 19900: esapsed time: 383952.80, average time: 19.29
MD step 19910: esapsed time: 384208.52, average time: 19.30
MD step 19920: esapsed time: 384440.11, average time: 19.30
MD step 19930: esapsed time: 384669.73, average time: 19.30
MD step 19940: esapsed time: 384900.08, average time: 19.30
MD step 19950: esapsed time: 385135.85, average time: 19.30
MD step 19960: esapsed time: 385386.10, average time: 19.31
MD step 19970: esapsed time: 385638.39, average time: 19.31
MD step 19980: esapsed time: 385894.93, average time: 19.31
MD step 19990: esapsed time: 386149.00, average time: 19.32
MD step 20000: esapsed time: 386385.19, average time: 19.32
