MD step 0: esapsed time: 8.58, average time: 8.58
MD step 15550: esapsed time: 95211.07, average time: 6.12
MD step 15560: esapsed time: 95276.18, average time: 6.12
MD step 15570: esapsed time: 95331.75, average time: 6.12
MD step 15580: esapsed time: 95388.30, average time: 6.12
MD step 15590: esapsed time: 95450.69, average time: 6.12
MD step 15600: esapsed time: 95514.58, average time: 6.12
MD step 15610: esapsed time: 95580.10, average time: 6.12
MD step 15620: esapsed time: 95650.67, average time: 6.12
MD step 15630: esapsed time: 95707.65, average time: 6.12
MD step 15640: esapsed time: 95765.98, average time: 6.12
MD step 15650: esapsed time: 95827.09, average time: 6.12
MD step 15660: esapsed time: 95893.46, average time: 6.12
MD step 15670: esapsed time: 95954.21, average time: 6.12
MD step 15680: esapsed time: 96015.58, average time: 6.12
MD step 15690: esapsed time: 96080.91, average time: 6.12
MD step 15700: esapsed time: 96142.82, average time: 6.12
MD step 15710: esapsed time: 96203.02, average time: 6.12
MD step 15720: esapsed time: 96261.50, average time: 6.12
MD step 15730: esapsed time: 96317.73, average time: 6.12
MD step 15740: esapsed time: 96375.75, average time: 6.12
MD step 15750: esapsed time: 96434.78, average time: 6.12
MD step 15760: esapsed time: 96491.92, average time: 6.12
MD step 15770: esapsed time: 96551.61, average time: 6.12
MD step 15780: esapsed time: 96612.10, average time: 6.12
MD step 15790: esapsed time: 96673.30, average time: 6.12
MD step 15800: esapsed time: 96736.08, average time: 6.12
MD step 15810: esapsed time: 96796.23, average time: 6.12
MD step 15820: esapsed time: 96856.27, average time: 6.12
MD step 15830: esapsed time: 96917.54, average time: 6.12
MD step 15840: esapsed time: 96977.58, average time: 6.12
MD step 15850: esapsed time: 97033.51, average time: 6.12
MD step 15860: esapsed time: 97093.79, average time: 6.12
MD step 15870: esapsed time: 97156.43, average time: 6.12
MD step 15880: esapsed time: 97220.85, average time: 6.12
MD step 15890: esapsed time: 97277.64, average time: 6.12
MD step 15900: esapsed time: 97338.50, average time: 6.12
MD step 15910: esapsed time: 97402.01, average time: 6.12
MD step 15920: esapsed time: 97469.38, average time: 6.12
MD step 15930: esapsed time: 97538.87, average time: 6.12
MD step 15940: esapsed time: 97602.95, average time: 6.12
MD step 15950: esapsed time: 97658.90, average time: 6.12
MD step 15960: esapsed time: 97716.24, average time: 6.12
MD step 15970: esapsed time: 97779.33, average time: 6.12
MD step 15980: esapsed time: 97844.79, average time: 6.12
MD step 15990: esapsed time: 97899.30, average time: 6.12
MD step 16000: esapsed time: 97961.51, average time: 6.12
MD step 16010: esapsed time: 98022.66, average time: 6.12
MD step 16020: esapsed time: 98090.94, average time: 6.12
MD step 16030: esapsed time: 98148.79, average time: 6.12
MD step 16040: esapsed time: 98210.30, average time: 6.12
MD step 16050: esapsed time: 98269.03, average time: 6.12
MD step 16060: esapsed time: 98325.41, average time: 6.12
MD step 16070: esapsed time: 98380.99, average time: 6.12
MD step 16080: esapsed time: 98438.54, average time: 6.12
MD step 16090: esapsed time: 98496.37, average time: 6.12
MD step 16100: esapsed time: 98553.16, average time: 6.12
MD step 16110: esapsed time: 98607.23, average time: 6.12
MD step 16120: esapsed time: 98670.44, average time: 6.12
MD step 16130: esapsed time: 98728.34, average time: 6.12
MD step 16140: esapsed time: 98788.24, average time: 6.12
MD step 16150: esapsed time: 98848.87, average time: 6.12
MD step 16160: esapsed time: 98909.62, average time: 6.12
MD step 16170: esapsed time: 98969.77, average time: 6.12
MD step 16180: esapsed time: 99028.25, average time: 6.12
MD step 16190: esapsed time: 99086.10, average time: 6.12
MD step 16200: esapsed time: 99142.59, average time: 6.12
MD step 16210: esapsed time: 99206.02, average time: 6.12
MD step 16220: esapsed time: 99262.56, average time: 6.12
MD step 16230: esapsed time: 99333.60, average time: 6.12
MD step 16240: esapsed time: 99393.62, average time: 6.12
MD step 16250: esapsed time: 99458.83, average time: 6.12
MD step 16260: esapsed time: 99520.89, average time: 6.12
MD step 16270: esapsed time: 99580.42, average time: 6.12
MD step 16280: esapsed time: 99635.34, average time: 6.12
MD step 16290: esapsed time: 99703.86, average time: 6.12
MD step 16300: esapsed time: 99781.28, average time: 6.12
MD step 16310: esapsed time: 99853.89, average time: 6.12
MD step 16320: esapsed time: 99926.57, average time: 6.12
MD step 16330: esapsed time: 99999.89, average time: 6.12
MD step 16340: esapsed time: 100075.50, average time: 6.12
MD step 16350: esapsed time: 100148.32, average time: 6.12
MD step 16360: esapsed time: 100228.23, average time: 6.13
MD step 16370: esapsed time: 100305.84, average time: 6.13
MD step 16380: esapsed time: 100383.80, average time: 6.13
MD step 16390: esapsed time: 100460.78, average time: 6.13
MD step 16400: esapsed time: 100536.95, average time: 6.13
MD step 16410: esapsed time: 100614.54, average time: 6.13
MD step 16420: esapsed time: 100689.45, average time: 6.13
MD step 16430: esapsed time: 100766.95, average time: 6.13
MD step 16440: esapsed time: 100839.41, average time: 6.13
MD step 16450: esapsed time: 100910.85, average time: 6.13
MD step 16460: esapsed time: 100981.64, average time: 6.13
MD step 16470: esapsed time: 101051.82, average time: 6.14
MD step 16480: esapsed time: 101124.41, average time: 6.14
MD step 16490: esapsed time: 101204.38, average time: 6.14
MD step 16500: esapsed time: 101275.91, average time: 6.14
MD step 16510: esapsed time: 101351.67, average time: 6.14
MD step 16520: esapsed time: 101426.04, average time: 6.14
MD step 16530: esapsed time: 101503.16, average time: 6.14
MD step 16540: esapsed time: 101574.82, average time: 6.14
MD step 16550: esapsed time: 101646.24, average time: 6.14
MD step 16560: esapsed time: 101718.79, average time: 6.14
MD step 16570: esapsed time: 101792.76, average time: 6.14
MD step 16580: esapsed time: 101865.09, average time: 6.14
MD step 16590: esapsed time: 101940.38, average time: 6.14
MD step 16600: esapsed time: 102018.05, average time: 6.15
MD step 16610: esapsed time: 102091.43, average time: 6.15
MD step 16620: esapsed time: 102170.86, average time: 6.15
MD step 16630: esapsed time: 102242.12, average time: 6.15
MD step 16640: esapsed time: 102315.04, average time: 6.15
MD step 16650: esapsed time: 102392.33, average time: 6.15
MD step 16660: esapsed time: 102471.98, average time: 6.15
MD step 16670: esapsed time: 102543.83, average time: 6.15
MD step 16680: esapsed time: 102624.04, average time: 6.15
MD step 16690: esapsed time: 102694.10, average time: 6.15
MD step 16700: esapsed time: 102770.55, average time: 6.15
MD step 16710: esapsed time: 102850.15, average time: 6.15
MD step 16720: esapsed time: 102928.55, average time: 6.16
MD step 16730: esapsed time: 103004.29, average time: 6.16
MD step 16740: esapsed time: 103079.85, average time: 6.16
MD step 16750: esapsed time: 103151.16, average time: 6.16
MD step 16760: esapsed time: 103226.65, average time: 6.16
MD step 16770: esapsed time: 103299.39, average time: 6.16
MD step 16780: esapsed time: 103374.14, average time: 6.16
MD step 16790: esapsed time: 103452.45, average time: 6.16
MD step 16800: esapsed time: 103529.92, average time: 6.16
MD step 16810: esapsed time: 103602.52, average time: 6.16
MD step 16820: esapsed time: 103673.71, average time: 6.16
MD step 16830: esapsed time: 103747.96, average time: 6.16
MD step 16840: esapsed time: 103827.86, average time: 6.17
MD step 16850: esapsed time: 103903.40, average time: 6.17
MD step 16860: esapsed time: 103981.72, average time: 6.17
MD step 16870: esapsed time: 104060.32, average time: 6.17
MD step 16880: esapsed time: 104131.74, average time: 6.17
MD step 16890: esapsed time: 104205.24, average time: 6.17
MD step 16900: esapsed time: 104279.52, average time: 6.17
MD step 16910: esapsed time: 104356.54, average time: 6.17
MD step 16920: esapsed time: 104439.52, average time: 6.17
MD step 16930: esapsed time: 104513.91, average time: 6.17
MD step 16940: esapsed time: 104587.73, average time: 6.17
MD step 16950: esapsed time: 104661.97, average time: 6.17
MD step 16960: esapsed time: 104740.85, average time: 6.18
MD step 16970: esapsed time: 104812.61, average time: 6.18
MD step 16980: esapsed time: 104887.36, average time: 6.18
MD step 16990: esapsed time: 104961.22, average time: 6.18
MD step 17000: esapsed time: 105029.86, average time: 6.18
MD step 17010: esapsed time: 105107.72, average time: 6.18
MD step 17020: esapsed time: 105189.32, average time: 6.18
MD step 17030: esapsed time: 105266.96, average time: 6.18
MD step 17040: esapsed time: 105340.92, average time: 6.18
MD step 17050: esapsed time: 105414.26, average time: 6.18
MD step 17060: esapsed time: 105492.11, average time: 6.18
MD step 17070: esapsed time: 105569.52, average time: 6.18
MD step 17080: esapsed time: 105638.96, average time: 6.18
MD step 17090: esapsed time: 105714.33, average time: 6.19
MD step 17100: esapsed time: 105784.89, average time: 6.19
MD step 17110: esapsed time: 105857.24, average time: 6.19
MD step 17120: esapsed time: 105927.60, average time: 6.19
MD step 17130: esapsed time: 106008.53, average time: 6.19
MD step 17140: esapsed time: 106082.67, average time: 6.19
MD step 17150: esapsed time: 106157.73, average time: 6.19
MD step 17160: esapsed time: 106230.45, average time: 6.19
MD step 17170: esapsed time: 106302.01, average time: 6.19
MD step 17180: esapsed time: 106375.36, average time: 6.19
MD step 17190: esapsed time: 106452.49, average time: 6.19
MD step 17200: esapsed time: 106527.50, average time: 6.19
MD step 17210: esapsed time: 106606.02, average time: 6.19
MD step 17220: esapsed time: 106679.43, average time: 6.19
MD step 17230: esapsed time: 106755.82, average time: 6.20
MD step 17240: esapsed time: 106828.35, average time: 6.20
MD step 17250: esapsed time: 106904.39, average time: 6.20
MD step 17260: esapsed time: 106989.09, average time: 6.20
MD step 17270: esapsed time: 107063.10, average time: 6.20
MD step 17280: esapsed time: 107139.41, average time: 6.20
MD step 17290: esapsed time: 107214.33, average time: 6.20
MD step 17300: esapsed time: 107292.02, average time: 6.20
MD step 17310: esapsed time: 107362.35, average time: 6.20
MD step 17320: esapsed time: 107435.80, average time: 6.20
MD step 17330: esapsed time: 107505.60, average time: 6.20
MD step 17340: esapsed time: 107576.74, average time: 6.20
MD step 17350: esapsed time: 107644.80, average time: 6.20
MD step 17360: esapsed time: 107723.09, average time: 6.20
MD step 17370: esapsed time: 107800.54, average time: 6.21
MD step 17380: esapsed time: 107878.32, average time: 6.21
MD step 17390: esapsed time: 107950.39, average time: 6.21
MD step 17400: esapsed time: 108021.38, average time: 6.21
MD step 17410: esapsed time: 108096.63, average time: 6.21
MD step 17420: esapsed time: 108170.43, average time: 6.21
MD step 17430: esapsed time: 108245.23, average time: 6.21
MD step 17440: esapsed time: 108327.94, average time: 6.21
MD step 17450: esapsed time: 108404.65, average time: 6.21
MD step 17460: esapsed time: 108481.69, average time: 6.21
MD step 17470: esapsed time: 108561.87, average time: 6.21
MD step 17480: esapsed time: 108639.86, average time: 6.21
MD step 17490: esapsed time: 108717.97, average time: 6.22
MD step 17500: esapsed time: 108796.91, average time: 6.22
MD step 17510: esapsed time: 108869.57, average time: 6.22
MD step 17520: esapsed time: 108944.71, average time: 6.22
MD step 17530: esapsed time: 109024.52, average time: 6.22
MD step 17540: esapsed time: 109096.56, average time: 6.22
MD step 17550: esapsed time: 109171.80, average time: 6.22
MD step 17560: esapsed time: 109259.69, average time: 6.22
MD step 17570: esapsed time: 109335.46, average time: 6.22
MD step 17580: esapsed time: 109409.04, average time: 6.22
MD step 17590: esapsed time: 109479.05, average time: 6.22
MD step 17600: esapsed time: 109548.39, average time: 6.22
MD step 17610: esapsed time: 109625.22, average time: 6.22
MD step 17620: esapsed time: 109710.70, average time: 6.23
MD step 17630: esapsed time: 109790.62, average time: 6.23
MD step 17640: esapsed time: 109860.82, average time: 6.23
MD step 17650: esapsed time: 109939.43, average time: 6.23
MD step 17660: esapsed time: 110016.84, average time: 6.23
MD step 17670: esapsed time: 110095.65, average time: 6.23
MD step 17680: esapsed time: 110171.79, average time: 6.23
MD step 17690: esapsed time: 110249.46, average time: 6.23
MD step 17700: esapsed time: 110330.65, average time: 6.23
MD step 17710: esapsed time: 110402.88, average time: 6.23
MD step 17720: esapsed time: 110476.57, average time: 6.23
MD step 17730: esapsed time: 110555.95, average time: 6.24
MD step 17740: esapsed time: 110634.93, average time: 6.24
MD step 17750: esapsed time: 110711.58, average time: 6.24
MD step 17760: esapsed time: 110786.79, average time: 6.24
MD step 17770: esapsed time: 110865.02, average time: 6.24
MD step 17780: esapsed time: 110943.76, average time: 6.24
MD step 17790: esapsed time: 111022.07, average time: 6.24
MD step 17800: esapsed time: 111096.40, average time: 6.24
MD step 17810: esapsed time: 111170.92, average time: 6.24
MD step 17820: esapsed time: 111248.77, average time: 6.24
MD step 17830: esapsed time: 111318.44, average time: 6.24
MD step 17840: esapsed time: 111388.78, average time: 6.24
MD step 17850: esapsed time: 111460.71, average time: 6.24
MD step 17860: esapsed time: 111534.73, average time: 6.24
MD step 17870: esapsed time: 111613.53, average time: 6.25
MD step 17880: esapsed time: 111689.31, average time: 6.25
MD step 17890: esapsed time: 111763.41, average time: 6.25
MD step 17900: esapsed time: 111838.92, average time: 6.25
MD step 17910: esapsed time: 111918.95, average time: 6.25
MD step 17920: esapsed time: 111994.00, average time: 6.25
MD step 17930: esapsed time: 112067.09, average time: 6.25
MD step 17940: esapsed time: 112134.52, average time: 6.25
MD step 17950: esapsed time: 112207.20, average time: 6.25
MD step 17960: esapsed time: 112281.82, average time: 6.25
MD step 17970: esapsed time: 112353.23, average time: 6.25
MD step 17980: esapsed time: 112430.56, average time: 6.25
MD step 17990: esapsed time: 112511.37, average time: 6.25
MD step 18000: esapsed time: 112589.50, average time: 6.25
MD step 18010: esapsed time: 112667.26, average time: 6.26
MD step 18020: esapsed time: 112749.24, average time: 6.26
MD step 18030: esapsed time: 112817.55, average time: 6.26
MD step 18040: esapsed time: 112888.83, average time: 6.26
MD step 18050: esapsed time: 112957.33, average time: 6.26
MD step 18060: esapsed time: 113032.23, average time: 6.26
MD step 18070: esapsed time: 113106.93, average time: 6.26
MD step 18080: esapsed time: 113175.02, average time: 6.26
MD step 18090: esapsed time: 113252.84, average time: 6.26
MD step 18100: esapsed time: 113328.93, average time: 6.26
MD step 18110: esapsed time: 113407.22, average time: 6.26
MD step 18120: esapsed time: 113480.66, average time: 6.26
MD step 18130: esapsed time: 113553.43, average time: 6.26
MD step 18140: esapsed time: 113631.84, average time: 6.26
MD step 18150: esapsed time: 113708.37, average time: 6.26
MD step 18160: esapsed time: 113777.18, average time: 6.26
MD step 18170: esapsed time: 113852.17, average time: 6.27
MD step 18180: esapsed time: 113923.15, average time: 6.27
MD step 18190: esapsed time: 113999.22, average time: 6.27
MD step 18200: esapsed time: 114072.84, average time: 6.27
MD step 18210: esapsed time: 114150.16, average time: 6.27
MD step 18220: esapsed time: 114222.04, average time: 6.27
MD step 18230: esapsed time: 114304.26, average time: 6.27
MD step 18240: esapsed time: 114377.23, average time: 6.27
MD step 18250: esapsed time: 114450.99, average time: 6.27
MD step 18260: esapsed time: 114525.10, average time: 6.27
MD step 18270: esapsed time: 114601.91, average time: 6.27
MD step 18280: esapsed time: 114677.25, average time: 6.27
MD step 18290: esapsed time: 114759.96, average time: 6.27
MD step 18300: esapsed time: 114836.64, average time: 6.27
MD step 18310: esapsed time: 114911.29, average time: 6.28
MD step 18320: esapsed time: 114985.38, average time: 6.28
MD step 18330: esapsed time: 115061.05, average time: 6.28
MD step 18340: esapsed time: 115135.25, average time: 6.28
MD step 18350: esapsed time: 115209.09, average time: 6.28
MD step 18360: esapsed time: 115285.13, average time: 6.28
MD step 18370: esapsed time: 115365.86, average time: 6.28
MD step 18380: esapsed time: 115443.66, average time: 6.28
MD step 18390: esapsed time: 115521.46, average time: 6.28
MD step 18400: esapsed time: 115597.11, average time: 6.28
MD step 18410: esapsed time: 115669.13, average time: 6.28
MD step 18420: esapsed time: 115744.63, average time: 6.28
MD step 18430: esapsed time: 115823.12, average time: 6.28
MD step 18440: esapsed time: 115901.91, average time: 6.29
MD step 18450: esapsed time: 115978.63, average time: 6.29
MD step 18460: esapsed time: 116064.01, average time: 6.29
MD step 18470: esapsed time: 116139.48, average time: 6.29
MD step 18480: esapsed time: 116219.62, average time: 6.29
MD step 18490: esapsed time: 116295.56, average time: 6.29
MD step 18500: esapsed time: 116372.00, average time: 6.29
MD step 18510: esapsed time: 116446.67, average time: 6.29
MD step 18520: esapsed time: 116520.78, average time: 6.29
MD step 18530: esapsed time: 116592.88, average time: 6.29
MD step 18540: esapsed time: 116666.40, average time: 6.29
MD step 18550: esapsed time: 116744.87, average time: 6.29
MD step 18560: esapsed time: 116826.41, average time: 6.29
MD step 18570: esapsed time: 116903.43, average time: 6.29
MD step 18580: esapsed time: 116984.48, average time: 6.30
MD step 18590: esapsed time: 117057.58, average time: 6.30
MD step 18600: esapsed time: 117131.17, average time: 6.30
MD step 18610: esapsed time: 117202.13, average time: 6.30
MD step 18620: esapsed time: 117275.19, average time: 6.30
MD step 18630: esapsed time: 117365.14, average time: 6.30
MD step 18640: esapsed time: 117442.27, average time: 6.30
MD step 18650: esapsed time: 117512.65, average time: 6.30
MD step 18660: esapsed time: 117588.42, average time: 6.30
MD step 18670: esapsed time: 117667.49, average time: 6.30
MD step 18680: esapsed time: 117741.42, average time: 6.30
MD step 18690: esapsed time: 117810.89, average time: 6.30
MD step 18700: esapsed time: 117880.27, average time: 6.30
MD step 18710: esapsed time: 117948.80, average time: 6.30
MD step 18720: esapsed time: 118019.07, average time: 6.30
MD step 18730: esapsed time: 118090.97, average time: 6.30
MD step 18740: esapsed time: 118162.01, average time: 6.31
MD step 18750: esapsed time: 118234.08, average time: 6.31
MD step 18760: esapsed time: 118305.50, average time: 6.31
MD step 18770: esapsed time: 118379.13, average time: 6.31
MD step 18780: esapsed time: 118452.73, average time: 6.31
MD step 18790: esapsed time: 118527.48, average time: 6.31
MD step 18800: esapsed time: 118602.93, average time: 6.31
MD step 18810: esapsed time: 118676.18, average time: 6.31
MD step 18820: esapsed time: 118743.75, average time: 6.31
MD step 18830: esapsed time: 118814.49, average time: 6.31
MD step 18840: esapsed time: 118899.47, average time: 6.31
MD step 18850: esapsed time: 118968.99, average time: 6.31
MD step 18860: esapsed time: 119039.03, average time: 6.31
MD step 18870: esapsed time: 119113.32, average time: 6.31
MD step 18880: esapsed time: 119181.86, average time: 6.31
MD step 18890: esapsed time: 119253.12, average time: 6.31
MD step 18900: esapsed time: 119330.27, average time: 6.31
MD step 18910: esapsed time: 119414.31, average time: 6.31
MD step 18920: esapsed time: 119490.64, average time: 6.32
MD step 18930: esapsed time: 119559.18, average time: 6.32
MD step 18940: esapsed time: 119631.20, average time: 6.32
MD step 18950: esapsed time: 119706.66, average time: 6.32
MD step 18960: esapsed time: 119779.59, average time: 6.32
MD step 18970: esapsed time: 119846.97, average time: 6.32
MD step 18980: esapsed time: 119922.28, average time: 6.32
MD step 18990: esapsed time: 119997.34, average time: 6.32
MD step 19000: esapsed time: 120076.29, average time: 6.32
MD step 19010: esapsed time: 120153.57, average time: 6.32
MD step 19020: esapsed time: 120228.27, average time: 6.32
MD step 19030: esapsed time: 120303.01, average time: 6.32
MD step 19040: esapsed time: 120378.74, average time: 6.32
MD step 19050: esapsed time: 120455.55, average time: 6.32
MD step 19060: esapsed time: 120534.90, average time: 6.32
MD step 19070: esapsed time: 120613.31, average time: 6.32
MD step 19080: esapsed time: 120696.96, average time: 6.33
MD step 19090: esapsed time: 120767.64, average time: 6.33
MD step 19100: esapsed time: 120849.10, average time: 6.33
MD step 19110: esapsed time: 120931.49, average time: 6.33
MD step 19120: esapsed time: 121004.98, average time: 6.33
MD step 19130: esapsed time: 121079.43, average time: 6.33
MD step 19140: esapsed time: 121153.03, average time: 6.33
MD step 19150: esapsed time: 121230.67, average time: 6.33
MD step 19160: esapsed time: 121307.97, average time: 6.33
MD step 19170: esapsed time: 121380.08, average time: 6.33
MD step 19180: esapsed time: 121459.00, average time: 6.33
MD step 19190: esapsed time: 121544.90, average time: 6.33
MD step 19200: esapsed time: 121621.59, average time: 6.33
MD step 19210: esapsed time: 121696.35, average time: 6.33
MD step 19220: esapsed time: 121778.96, average time: 6.34
MD step 19230: esapsed time: 121853.36, average time: 6.34
MD step 19240: esapsed time: 121932.32, average time: 6.34
MD step 19250: esapsed time: 122013.75, average time: 6.34
MD step 19260: esapsed time: 122085.62, average time: 6.34
MD step 19270: esapsed time: 122158.77, average time: 6.34
MD step 19280: esapsed time: 122234.66, average time: 6.34
MD step 19290: esapsed time: 122306.92, average time: 6.34
MD step 19300: esapsed time: 122378.54, average time: 6.34
MD step 19310: esapsed time: 122457.56, average time: 6.34
MD step 19320: esapsed time: 122537.85, average time: 6.34
MD step 19330: esapsed time: 122615.46, average time: 6.34
MD step 19340: esapsed time: 122696.25, average time: 6.34
MD step 19350: esapsed time: 122770.64, average time: 6.34
MD step 19360: esapsed time: 122843.01, average time: 6.34
MD step 19370: esapsed time: 122918.19, average time: 6.35
MD step 19380: esapsed time: 122992.13, average time: 6.35
MD step 19390: esapsed time: 123068.38, average time: 6.35
MD step 19400: esapsed time: 123141.59, average time: 6.35
MD step 19410: esapsed time: 123217.71, average time: 6.35
MD step 19420: esapsed time: 123294.72, average time: 6.35
MD step 19430: esapsed time: 123372.82, average time: 6.35
MD step 19440: esapsed time: 123443.87, average time: 6.35
MD step 19450: esapsed time: 123519.67, average time: 6.35
MD step 19460: esapsed time: 123602.42, average time: 6.35
MD step 19470: esapsed time: 123684.78, average time: 6.35
MD step 19480: esapsed time: 123761.08, average time: 6.35
MD step 19490: esapsed time: 123840.49, average time: 6.35
MD step 19500: esapsed time: 123912.58, average time: 6.35
MD step 19510: esapsed time: 123986.40, average time: 6.35
MD step 19520: esapsed time: 124062.48, average time: 6.36
MD step 19530: esapsed time: 124137.24, average time: 6.36
MD step 19540: esapsed time: 124209.93, average time: 6.36
MD step 19550: esapsed time: 124283.32, average time: 6.36
MD step 19560: esapsed time: 124356.92, average time: 6.36
MD step 19570: esapsed time: 124430.07, average time: 6.36
MD step 19580: esapsed time: 124497.97, average time: 6.36
MD step 19590: esapsed time: 124580.03, average time: 6.36
MD step 19600: esapsed time: 124652.68, average time: 6.36
MD step 19610: esapsed time: 124732.15, average time: 6.36
MD step 19620: esapsed time: 124803.94, average time: 6.36
MD step 19630: esapsed time: 124872.04, average time: 6.36
MD step 19640: esapsed time: 124944.48, average time: 6.36
MD step 19650: esapsed time: 125018.15, average time: 6.36
MD step 19660: esapsed time: 125095.69, average time: 6.36
MD step 19670: esapsed time: 125169.90, average time: 6.36
MD step 19680: esapsed time: 125254.40, average time: 6.36
MD step 19690: esapsed time: 125329.33, average time: 6.36
MD step 19700: esapsed time: 125400.04, average time: 6.37
MD step 19710: esapsed time: 125472.03, average time: 6.37
MD step 19720: esapsed time: 125543.23, average time: 6.37
MD step 19730: esapsed time: 125614.33, average time: 6.37
MD step 19740: esapsed time: 125690.88, average time: 6.37
MD step 19750: esapsed time: 125772.92, average time: 6.37
MD step 19760: esapsed time: 125852.16, average time: 6.37
MD step 19770: esapsed time: 125923.21, average time: 6.37
MD step 19780: esapsed time: 126000.34, average time: 6.37
MD step 19790: esapsed time: 126073.53, average time: 6.37
MD step 19800: esapsed time: 126144.60, average time: 6.37
MD step 19810: esapsed time: 126217.44, average time: 6.37
MD step 19820: esapsed time: 126295.73, average time: 6.37
MD step 19830: esapsed time: 126377.09, average time: 6.37
MD step 19840: esapsed time: 126454.34, average time: 6.37
MD step 19850: esapsed time: 126530.63, average time: 6.37
MD step 19860: esapsed time: 126604.91, average time: 6.37
MD step 19870: esapsed time: 126677.44, average time: 6.37
MD step 19880: esapsed time: 126747.85, average time: 6.38
MD step 19890: esapsed time: 126821.62, average time: 6.38
MD step 19900: esapsed time: 126898.40, average time: 6.38
MD step 19910: esapsed time: 126972.52, average time: 6.38
MD step 19920: esapsed time: 127047.64, average time: 6.38
MD step 19930: esapsed time: 127118.73, average time: 6.38
MD step 19940: esapsed time: 127191.49, average time: 6.38
MD step 19950: esapsed time: 127263.20, average time: 6.38
MD step 19960: esapsed time: 127337.59, average time: 6.38
MD step 19970: esapsed time: 127412.11, average time: 6.38
MD step 19980: esapsed time: 127489.68, average time: 6.38
MD step 19990: esapsed time: 127562.72, average time: 6.38
MD step 20000: esapsed time: 127639.49, average time: 6.38
